Produktionsauftrag_ID;Datum;Produkt_ID;Maschinen_ID;Schicht_ID;Zulieferer_ID;Produktionslinie;Produzierte_Menge;Produktionsdauer_h;Ausschussmenge;Nachbearbeitungsmenge;Materialverbrauch;Energieverbrauch;Downtime_h;Materialkosten;Energiekosten;Ausschusskosten;Nacharbeitskosten;Produktionskosten;Umsatz;Gewinn
422557;26.08.2025;207;52;9423;63;L6;11107;43,58;437;174;24435,4;19992,6;0,08;61088,5;5997,78;6555;1392;75033,28;2875158,02;2800124,74
259154;06.09.2022;293;101;4469;40;L4;6516;35,38;382;152;14335,2;11728,8;19,67;35838,0;3518,64;5730;1216;46302,64;1585407,96;1539105,32
758221;02.07.2022;331;90;4169;97;L1;6884;20,04;268;107;9981,8;8949,2;2,64;24954,5;2684,76;4020;856;32515,26;1074798,92;1042283,66
553703;09.07.2023;117;34;5869;57;L1;3770;15,1;185;74;8294,0;6786,0;0,64;20735,0;2035,8;2775;592;26137,8;944083,4;917945,6
522691;27.12.2025;66;293;9984;92;L4;3095;10,68;125;50;5880,5;4952,0;0,07;14701,25;1485,6;1875;400;18461,85;583933,65;565471,8
136623;10.02.2021;148;295;1855;25;L2;3933;22,17;256;102;8652,6;7079,4;13,5;21631,5;2123,82;3840;816;28411,32;966613,41;938202,09
701107;08.10.2025;447;287;9617;120;L1;1704;6,89;78;31;3493,2;2896,8;1,24;8733,0;869,04;1170;248;11020,04;381764,16;370744,12
160905;30.09.2020;371;130;1249;109;L5;5848;22,61;408;163;11111,2;9356,8;4,99;27778,0;2807,04;6120;1304;38009,04;1212933,68;1174924,64
141775;05.02.2020;276;122;162;78;L2;7437;31,8;264;105;17476,95;14130,3;1,73;43692,38;4239,09;3960;840;52731,46;2096118,45;2043386,98
212532;09.11.2022;225;104;4765;5;L4;6997;28,4;540;216;15393,4;12594,6;1,94;38483,5;3778,38;8100;1728;52089,88;1606511,2;1554421,32
348642;18.05.2025;349;165;8968;126;L1;2803;18,61;262;104;4905,25;4204,5;19,27;12263,12;1261,35;3930;832;18286,47;479705,42;461418,94
483010;02.08.2024;51;161;7649;34;L1;8903;22,37;389;155;10238,45;9793,3;4,85;25596,12;2937,99;5835;1240;35609,12;722211,36;686602,24
241180;29.07.2025;241;114;9297;4;L2;6400;25,74;323;129;14080,0;11520,0;1,31;35200,0;3456,0;4845;1032;44533,0;1612736,0;1568203,0
465070;26.08.2024;461;119;7759;76;L3;10484;41,94;519;207;23064,8;18871,2;1,69;57662,0;5661,36;7785;1656;72764,36;2597411,0;2524646,64
418317;26.06.2024;476;6;7477;46;L5;4548;18,36;249;99;7276,8;6367,2;9,79;18192,0;1910,16;3735;792;24629,16;835876,92;811247,76
699672;26.04.2023;338;290;5530;64;L2;8695;27,86;351;140;13912,0;12173,0;4,24;34780,0;3651,9;5265;1120;44816,9;1359550,2;1314733,3
410455;10.09.2021;282;224;2824;57;L5;9853;32,78;430;172;17242,75;14779,5;2,5;43106,88;4433,85;6450;1376;55366,72;1829110,92;1773744,19
657308;24.12.2022;159;234;4969;85;L2;6872;32,7;699;279;17180,0;13744,0;4,93;42950,0;4123,2;10485;2232;59790,2;2056514,72;1996724,52
722511;19.06.2024;52;88;7447;53;L4;5093;17,16;224;89;8912,75;7639,5;1,73;22281,88;2291,85;3360;712;28645,72;761199,78;732554,06
381992;20.07.2023;432;263;5916;77;L4;3206;17,11;207;82;6091,4;5129,6;12,16;15228,5;1538,88;3105;656;20528,38;665052,64;644524,26
726929;22.08.2022;348;230;4403;54;L5;7133;32,77;481;192;17832,5;14266,0;2,77;44581,25;4279,8;7215;1536;57612,05;2030479,78;1972867,73
93260;28.04.2025;315;148;8876;107;L1;729;3,65;23;9;838,35;801,9;4,04;2095,88;240,57;345;72;2753,44;74336,13;71582,68
65317;04.07.2023;40;208;5847;82;L1;10736;36,88;455;182;18788,0;16104,0;5,04;46970,0;4831,2;6825;1456;60082,2;1603421,6;1543339,4
116619;21.03.2025;213;50;8703;41;L1;3883;20,43;241;96;7377,7;6212,8;14,14;18444,25;1863,84;3615;768;24691,09;857094,59;832403,5
65103;19.05.2020;338;264;638;15;L5;9208;28,5;382;152;14732,8;12891,2;2,49;36832,0;3867,36;5730;1216;47645,36;1439762,88;1392117,52
585816;30.11.2024;240;135;8194;57;L5;2533;6,48;73;29;3292,9;3039,6;0,4;8232,25;911,88;1095;232;10471,13;214291,8;203820,67
188548;28.12.2025;280;180;9989;85;L3;3053;11,47;249;99;4426,85;3968,9;6,33;11067,12;1190,67;3735;792;16784,79;442501,82;425717,02
663966;22.03.2021;56;235;2037;105;L2;3549;20,22;186;74;5678,4;4968,6;19,43;14196,0;1490,58;2790;592;19068,58;584662,26;565593,68
15068;14.09.2022;365;92;4506;135;L3;1629;6,61;61;24;2606,4;2280,6;3,58;6516,0;684,18;915;192;8307,18;260281,62;251974,44
405517;16.06.2022;323;42;4096;20;L3;2871;12,44;151;60;6316,2;5167,8;2,38;15790,5;1550,34;2265;480;20085,84;747809,37;727723,53
55292;28.11.2025;221;201;9850;95;L4;8853;38,98;438;175;20804,55;16820,7;4,31;52011,38;5046,21;6570;1400;65027,58;2438381,79;2373354,2
781264;19.11.2020;469;22;1478;112;L4;4983;21,68;279;111;6477,9;5979,6;18,64;16194,75;1793,88;4185;888;23061,63;424202,79;401141,16
718351;14.02.2020;72;291;206;139;L6;493;11,0;27;10;862,75;739,5;18,85;2156,88;221,85;405;80;2863,72;94064,4;91200,68
649821;12.02.2023;369;91;5198;119;L5;3395;23,1;264;105;8487,5;6790,0;16,33;21218,75;2037,0;3960;840;28055,75;986654,9;958599,15
480770;30.09.2021;313;54;2917;72;L4;7353;17,22;182;72;8455,95;8088,3;1,5;21139,87;2426,49;2730;576;26872,36;441032,94;414160,58
178958;05.04.2020;100;173;439;116;L2;4204;21,35;222;88;10510,0;8408,0;5,7;26275,0;2522,4;3330;704;32831,4;1176993,88;1144162,48
448976;23.09.2020;262;85;1217;128;L4;1551;4,42;76;30;2016,3;1861,2;1,14;5040,75;558,36;1140;240;6979,11;152789,01;145809,9
485412;06.07.2020;243;82;857;132;L4;9950;28,66;377;150;14427,5;12935,0;3,19;36068,75;3880,5;5655;1200;46804,25;1422153,5;1375349,25
674614;30.07.2025;302;249;9300;2;L1;5038;15,32;213;85;8060,8;7053,2;0,82;20152,0;2115,96;3195;680;26142,96;752072,64;725929,68
679741;10.08.2025;92;223;9350;85;L1;1939;12,68;165;66;2229,85;2132,9;16,68;5574,62;639,87;2475;528;9217,49;173715,01;164497,52
95089;23.07.2022;329;170;4264;38;L6;2698;8,77;107;42;3912,1;3507,4;2,86;9780,25;1052,22;1605;336;12773,47;390562,48;377789,01
779321;18.05.2020;485;284;634;40;L6;7682;26,24;265;106;9986,6;9218,4;14,38;24966,5;2765,52;3975;848;32555,02;927678,32;895123,3
467857;21.01.2025;56;215;8431;10;L5;8220;26,42;319;127;13152,0;11508,0;4,18;32880,0;3452,4;4785;1016;42133,4;1354162,8;1312029,4
696899;10.12.2020;45;243;1572;119;L6;9342;30,3;323;129;16348,5;14013,0;0,8;40871,25;4203,9;4845;1032;50952,15;1637465,76;1586513,61
37488;16.05.2025;423;149;8958;133;L3;1005;10,75;68;27;2361,75;1909,5;13,13;5904,38;572,85;1020;216;7713,22;293078,1;285364,88
452775;30.08.2020;3;103;1106;19;L5;6136;27,02;240;96;14419,6;11658,4;2,99;36049,0;3497,52;3600;768;43914,52;1574927,12;1531012,6
391488;21.05.2020;263;33;647;143;L5;4858;26,14;498;199;10687,6;8744,4;14,19;26719,0;2623,32;7470;1592;38404,32;1349066,6;1310662,28
261919;14.04.2023;67;173;5475;122;L2;8665;32,6;380;152;16463,5;13864,0;5,58;41158,75;4159,2;5700;1216;52233,95;1653541,95;1601308,0
206157;27.11.2020;191;237;1515;150;L6;5379;23,32;335;134;12640,65;10220,1;1,89;31601,62;3066,03;5025;1072;40764,66;1367933,49;1327168,84
655020;16.10.2021;301;298;2990;123;L2;2559;17,83;185;74;6397,5;5118,0;13,15;15993,75;1535,4;2775;592;20896,15;730594,5;709698,35
197011;12.04.2023;239;217;5464;134;L3;7637;34,7;394;157;17946,95;14510,3;5,85;44867,38;4353,09;5910;1256;56386,46;2223130,7;2166744,24
270454;08.11.2023;334;245;6424;68;L4;7778;28,77;526;210;12444,8;10889,2;11,5;31112,0;3266,76;7890;1680;43948,76;1189800,66;1145851,9
386738;09.05.2023;274;85;5589;118;L4;6968;30,61;440;176;16374,8;13239,2;3,24;40937,0;3971,76;6600;1408;52916,76;2032983,68;1980066,92
64967;04.10.2024;297;296;7935;110;L4;10413;34,49;481;192;18222,75;15619,5;2,34;45556,88;4685,85;7215;1536;58993,72;1574862,12;1515868,4
426595;06.01.2024;82;222;6692;113;L1;1024;3,05;31;12;1331,2;1228,8;1,01;3328,0;368,64;465;96;4257,64;100925,44;96667,8
745321;17.07.2024;423;40;7576;132;L4;5303;24,44;279;111;12462,05;10075,7;4,75;31155,13;3022,71;4185;888;39250,84;1546460,86;1507210,02
720753;28.03.2021;302;128;2067;60;L4;7846;23,24;251;100;12553,6;10984,4;0,03;31384,0;3295,32;3765;800;39244,32;1171250,88;1132006,56
522490;07.10.2025;299;272;9615;115;L5;7691;24,95;328;131;13459,25;11536,5;0,68;33648,12;3460,95;4920;1048;43077,08;1436601,89;1393524,82
697962;12.05.2020;50;238;605;140;L3;7258;23,64;483;193;10524,1;9435,4;7,8;26310,25;2830,62;7245;1544;37929,87;800702,56;762772,69
258639;11.06.2025;206;77;9078;122;L5;8574;21,46;283;113;11146,2;10288,8;0,38;27865,5;3086,64;4245;904;36101,14;811186,14;775085,0
258457;01.05.2024;397;83;7224;38;L3;8141;31,67;407;162;16689,05;13839,7;3,42;41722,62;4151,91;6105;1296;53275,54;2014978,91;1961703,38
364232;10.08.2020;354;77;1017;45;L5;11782;35,41;399;159;18851,2;16494,8;1,08;47128,0;4948,44;5985;1272;59333,44;2045473,02;1986139,58
183451;14.10.2021;38;2;2978;130;L4;3335;7,78;89;35;3835,25;3668,5;0,63;9588,12;1100,55;1335;280;12303,68;247290,25;234986,58
524584;10.05.2023;19;52;5593;50;L6;8354;32,79;358;143;18378,8;15037,2;0,09;45947,0;4511,16;5370;1144;56972,16;2023004,64;1966032,48
506177;21.10.2025;420;119;9677;87;L3;6600;28,14;323;129;15510,0;12540,0;1,36;38775,0;3762,0;4845;1032;48414,0;1528296,0;1479882,0
659505;04.10.2021;49;284;2935;116;L6;2624;18,33;194;77;6560,0;5248,0;13,57;16400,0;1574,4;2910;616;21500,4;794914,56;773414,16
257421;13.04.2025;308;147;8808;72;L5;4185;18,69;237;94;9207,0;7533,0;4,57;23017,5;2259,9;3555;752;29584,4;1047924,0;1018339,6
38957;05.06.2025;365;138;9048;77;L1;9231;30,14;380;152;14769,6;12923,4;5,63;36924,0;3877,02;5700;1216;47717,02;1474929,18;1427212,16
705420;25.08.2020;169;123;1087;73;L5;9607;26,2;454;181;12489,1;11528,4;4,75;31222,75;3458,52;6810;1448;42939,27;870874,55;827935,28
41702;04.03.2021;255;185;1956;80;L5;8899;40,04;732;292;22247,5;17798,0;1,77;55618,75;5339,4;10980;2336;74274,15;2533367,32;2459093,17
81739;14.09.2020;417;70;1176;96;L2;6556;27,53;289;115;15406,6;12456,4;0,52;38516,5;3736,92;4335;920;47508,42;1892979,44;1845471,02
351143;16.11.2025;146;89;9796;95;L1;2004;9,28;79;31;4709,4;3807,6;1,88;11773,5;1142,28;1185;248;14348,78;535388,64;521039,86
371889;21.03.2025;22;258;8703;51;L1;3166;9,17;111;44;3640,9;3482,6;4,16;9102,25;1044,78;1665;352;12164,03;170552,42;158388,39
313675;08.02.2020;75;182;177;97;L4;2782;16,59;191;76;5703,1;4729,4;12,7;14257,75;1418,82;2865;608;19149,57;646536,8;627387,23
616840;01.08.2021;51;135;2640;57;L5;2073;5,01;55;22;2383,95;2280,3;0,74;5959,88;684,09;825;176;7644,96;168161,76;160516,8
359633;12.05.2021;191;25;2270;37;L2;9276;39,28;497;198;21798,6;17624,4;1,38;54496,5;5287,32;7455;1584;68822,82;2358979,56;2290156,74
295415;20.12.2022;187;158;4952;64;L5;8690;36,25;365;146;20421,5;16511,0;0,19;51053,75;4953,3;5475;1168;62650,05;2475607,2;2412957,15
551883;20.08.2025;378;189;9394;144;L6;8244;21,29;304;121;10717,2;9892,8;1,7;26793,0;2967,84;4560;968;35288,84;778563,36;743274,52
566768;17.07.2023;454;161;5902;24;L1;3633;14,17;170;68;6902,7;5812,8;3,34;17256,75;1743,84;2550;544;22094,59;779133,18;757038,59
576249;23.02.2022;404;273;3583;128;L4;5084;19,01;270;108;10422,2;8642,8;0,6;26055,5;2592,84;4050;864;33562,34;1176691,8;1143129,46
526526;02.06.2021;223;245;2365;84;L4;4462;20,5;250;100;6469,9;5800,6;16,72;16174,75;1740,18;3750;800;22464,93;570555,94;548091,01
474656;06.09.2020;141;218;1140;28;L5;5251;12,62;248;99;6038,65;5776,1;1,72;15096,62;1732,83;3720;792;21341,46;574879,48;553538,02
446442;11.07.2021;424;131;2544;65;L5;2125;10,19;97;38;5312,5;4250,0;1,69;13281,25;1275,0;1455;304;16315,25;604350,0;588034,75
578404;23.10.2024;59;65;8021;128;L2;3121;13,76;218;87;6866,2;5617,8;3,06;17165,5;1685,34;3270;696;22816,84;694079,19;671262,35
191563;04.04.2025;272;141;8764;92;L2;828;2,0;24;9;952,2;910,8;0,29;2380,5;273,24;360;72;3085,74;80034,48;76948,74
699483;08.07.2020;446;143;866;28;L6;6612;16,74;312;124;7603,8;7273,2;3,85;19009,5;2181,96;4680;992;26863,46;421118,28;394254,82
2353;09.07.2021;285;27;2534;100;L1;4994;26,57;257;102;10986,8;8989,2;13,98;27467,0;2696,76;3855;816;34834,76;1197810,9;1162976,14
697287;17.09.2025;178;97;9521;98;L1;10431;41,11;497;198;21383,55;17732,7;5,45;53458,88;5319,81;7455;1584;67817,68;2445965,19;2378147,5
781777;30.06.2021;97;16;2497;149;L2;6448;19,27;438;175;7415,2;7092,8;9,65;18538,0;2127,84;6570;1400;28635,84;476378,24;447742,4
614220;28.01.2021;288;259;1798;35;L6;8477;25,53;324;129;12291,65;11020,1;4,95;30729,12;3306,03;4860;1032;39927,16;877708,58;837781,42
727673;03.05.2021;475;285;2230;46;L6;8618;25,5;317;126;12496,1;11203,4;4,12;31240,25;3361,02;4755;1008;40364,27;988312,24;947947,97
139839;11.07.2024;260;271;7549;22;L4;9158;21,3;299;119;10531,7;10073,8;1,58;26329,25;3022,14;4485;952;34788,39;806728,22;771939,83
761314;08.01.2024;133;23;6702;44;L5;1042;4,57;50;20;1979,8;1667,2;1,97;4949,5;500,16;750;160;6359,66;224530,16;218170,5
401402;28.01.2024;211;158;6793;11;L5;12447;28,6;332;132;14314,05;13691,7;1,43;35785,12;4107,51;4980;1056;45928,64;1132677,0;1086748,36
368122;18.05.2023;336;124;5630;85;L2;3234;16,54;281;112;5174,4;4527,6;13,94;12936,0;1358,28;4215;896;19405,28;461621,16;442215,88
109346;22.03.2023;18;106;5369;14;L2;5884;27,29;569;227;12062,2;10002,8;11,28;30155,5;3000,84;8535;1816;43507,34;1307601,32;1264093,98
111963;12.12.2023;448;119;6578;116;L3;4039;9,63;102;40;4644,85;4442,9;1,17;11612,12;1332,87;1530;320;14795,0;322837,27;308042,28
513136;25.06.2020;410;114;808;115;L2;1926;7,8;96;38;4237,2;3466,8;0,5;10593,0;1040,04;1440;304;13377,04;480421,44;467044,4
441213;10.05.2020;430;166;596;121;L3;6688;15,06;171;68;7691,2;7356,8;0,16;19228,0;2207,04;2565;544;24544,04;523402,88;498858,84
506187;03.03.2025;76;80;8620;25;L2;4774;18,04;221;88;8354,5;7161,0;5,53;20886,25;2148,3;3315;704;27053,55;848673,98;821620,43
779266;07.04.2022;414;17;3776;10;L5;5333;23,16;323;129;12532,55;10132,7;1,95;31331,38;3039,81;4845;1032;40248,19;1460122,07;1419873,88
92983;23.03.2025;1;263;8709;104;L4;7937;30,42;473;189;15080,3;12699,2;6,24;37700,75;3809,76;7095;1512;50117,51;1524935,81;1474818,3
386289;09.05.2023;140;50;5590;119;L1;5502;22,73;276;110;7152,6;6602,4;18,18;17881,5;1980,72;4140;880;24882,22;666512,28;641630,06
162796;10.07.2021;320;29;2542;135;L6;5167;15,5;204;81;6717,1;6200,4;5,37;16792,75;1860,12;3060;648;22360,87;588366,29;566005,42
314937;05.11.2025;126;144;9746;127;L5;8620;39,71;651;260;21550,0;17240,0;3,57;53875,0;5172,0;9765;2080;70892,0;2524108,4;2453216,4
676837;30.03.2021;479;131;2073;11;L5;10105;38,85;487;194;20715,25;17178,5;3,32;51788,12;5153,55;7305;1552;65798,68;1894788,55;1828989,87
511810;09.11.2020;285;78;1430;133;L5;6922;31,24;451;180;15228,4;12459,6;8,22;38071,0;3737,88;6765;1440;50013,88;1660241,7;1610227,82
246326;27.10.2021;485;277;3039;59;L1;3061;8,35;87;34;3979,3;3673,2;1,51;9948,25;1101,96;1305;272;12627,21;369646,36;357019,15
664618;14.12.2023;240;238;6587;111;L3;3454;11,52;244;97;4490,2;4144,8;5,91;11225,5;1243,44;3660;776;16904,94;292208,4;275303,46
160077;18.07.2024;470;176;7579;78;L3;4661;20,19;234;93;6059,3;5593,2;17,26;15148,25;1677,96;3510;744;21080,21;315549,7;294469,49
382498;10.01.2020;463;53;43;79;L6;12009;27,08;339;135;13810,35;13209,9;0,36;34525,88;3962,97;5085;1080;44653,84;869451,6;824797,76
745025;17.03.2022;453;243;3683;14;L6;7196;24,78;377;150;13672,4;11513,6;0,05;34181,0;3454,08;5655;1200;44490,08;1412862,64;1368372,56
173853;24.10.2022;357;273;4690;148;L4;2451;10,47;93;37;5392,2;4411,8;1,73;13480,5;1323,54;1395;296;16495,04;621009,87;604514,83
547537;08.12.2020;125;241;1566;149;L2;11784;29,8;492;196;15319,2;14140,8;1,15;38298,0;4242,24;7380;1568;51488,24;1217640,72;1166152,48
12413;30.11.2023;145;172;6526;104;L3;1684;15,46;140;56;3957,4;3199,6;16,9;9893,5;959,88;2100;448;13401,38;502993,96;489592,58
380995;20.10.2025;190;27;9675;8;L1;1867;13,7;96;38;2707,15;2427,1;17,24;6767,88;728,13;1440;304;9240,01;211027,01;201787,0
420026;10.12.2021;491;252;3237;86;L4;3003;13,35;159;63;6606,6;5405,4;3,16;16516,5;1621,62;2385;504;21027,12;755434,68;734407,56
784918;27.10.2025;204;253;9705;66;L6;13137;39,34;320;128;21019,2;18391,8;0,9;52548,0;5517,54;4800;1024;63889,54;2334444,9;2270555,36
64352;26.12.2025;361;113;9980;116;L5;5352;13,46;146;58;6957,6;6422,4;0,38;17394,0;1926,72;2190;464;21974,72;621795,36;599820,64
118764;31.08.2022;34;272;4442;22;L5;9283;20,86;303;121;10675,45;10211,3;0,12;26688,62;3063,39;4545;968;35265,02;849858,65;814593,64
508765;03.04.2022;313;235;3759;115;L2;7898;22,38;379;151;9082,7;8687,8;9,37;22706,75;2606,34;5685;1208;32206,09;473722,04;441515,95
678635;08.05.2021;218;220;2254;43;L6;3846;12,21;152;60;6153,6;5384,4;1,65;15384,0;1615,32;2280;480;19759,32;529786,5;510027,18
273385;24.04.2023;181;1;5519;62;L5;2094;10,03;104;41;4292,7;3559,8;4,66;10731,75;1067,94;1560;328;13687,69;519751,74;506064,05
267524;23.02.2022;72;191;3580;92;L5;6637;29,82;370;148;11614,75;9955,5;17,16;29036,88;2986,65;5550;1184;38757,52;1266339,6;1227582,08
52918;25.05.2023;469;189;5660;96;L6;5765;16,36;214;85;7494,5;6918,0;4,13;18736,25;2075,4;3210;680;24701,65;490774,45;466072,8
170351;21.11.2023;335;127;6483;142;L5;1189;3,39;47;18;1367,35;1307,9;1,44;3418,38;392,37;705;144;4659,74;77558,47;72898,73
32971;14.03.2025;483;194;8671;111;L3;8910;40,39;837;334;22275,0;17820,0;2,37;55687,5;5346,0;12555;2672;76260,5;2809679,4;2733418,9
780906;04.06.2022;120;232;4044;35;L6;9425;28,58;384;153;15080,0;13195,0;1,36;37700,0;3958,5;5760;1224;48642,5;1340800,5;1292158,0
123206;27.05.2021;417;282;2342;135;L1;1489;6,99;72;28;3499,15;2829,1;1,59;8747,88;848,73;1080;224;10900,6;429933,86;419033,26
126972;22.01.2025;135;69;8437;143;L4;3909;18,76;362;144;7427,1;6254,4;10,62;18567,75;1876,32;5430;1152;27026,07;797475,09;770449,02
734349;17.08.2020;265;109;1049;133;L2;2221;16,18;123;49;3886,75;3331,5;18,15;9716,88;999,45;1845;392;12953,32;337858,52;324905,2
41385;16.08.2020;412;293;1043;146;L4;3141;13,86;106;42;7381,35;5967,9;1,59;18453,38;1790,37;1590;336;22169,74;866224,98;844055,23
589841;31.03.2021;268;7;2082;111;L2;2189;8,14;154;61;2845,7;2626,8;5,42;7114,25;788,04;2310;488;10700,29;226889,85;216189,56
757658;13.11.2023;436;273;6447;51;L4;10269;31,36;425;170;16430,4;14376,6;1,93;41076,0;4312,98;6375;1360;53123,98;1531518,66;1478394,68
494799;14.07.2021;166;285;2561;6;L6;5328;22,25;230;92;10922,4;9057,6;5,29;27306,0;2717,28;3450;736;34209,28;1395030,24;1360820,96
629754;27.10.2025;28;61;9706;80;L1;9139;33,86;515;206;17364,1;14622,4;4,85;43410,25;4386,72;7725;1648;57169,97;2060387,55;2003217,58
225660;22.05.2020;288;37;651;87;L6;750;3,63;27;10;1087,5;975,0;3,18;2718,75;292,5;405;80;3496,25;77655,0;74158,75
303646;11.10.2023;200;256;6295;46;L1;1398;9,09;89;35;3495,0;2796,0;5,87;8737,5;838,8;1335;280;11191,3;408271,92;397080,62
763581;20.03.2023;242;124;5362;7;L2;1604;14,6;130;52;4010,0;3208,0;15,09;10025,0;962,4;1950;416;13353,4;464358,0;451004,6
139909;21.08.2024;216;233;7733;82;L3;2763;11,61;123;49;5249,7;4420,8;4,22;13124,25;1326,24;1845;392;16687,49;558678,6;541991,11
620718;13.04.2024;274;101;7141;11;L4;3579;18,26;319;127;8410,65;6800,1;6,73;21026,62;2040,03;4785;1016;28867,66;1044209,04;1015341,38
586811;16.10.2024;143;236;7988;83;L3;514;4,56;27;10;1207,9;976,6;4,85;3019,75;292,98;405;80;3797,73;137916,48;134118,75
643877;28.01.2020;148;76;127;122;L1;5122;22,18;299;119;11268,4;9219,6;4,21;28171,0;2765,88;4485;952;36373,88;1258833,94;1222460,06
774119;15.03.2020;248;7;341;64;L2;2493;16,95;140;56;3988,8;3490,2;19,13;9972,0;1047,06;2100;448;13567,06;371481,93;357914,87
369203;11.12.2025;383;233;9911;54;L3;10903;34,27;539;215;17444,8;15264,2;4,0;43612,0;4579,26;8085;1720;57996,26;1576137,68;1518141,42
299595;03.04.2020;135;24;426;106;L1;5712;20,19;248;99;10852,8;9139,2;1,09;27132,0;2741,76;3720;792;34385,76;1165305,12;1130919,36
385900;22.05.2025;193;76;8985;49;L1;3436;13,02;136;54;5497,6;4810,4;5,7;13744,0;1443,12;2040;432;17659,12;513682,0;496022,88
774682;08.01.2020;28;31;34;30;L1;8916;32,55;636;254;16940,4;14265,6;3,75;42351,0;4279,68;9540;2032;58202,68;2010112,2;1951909,52
476280;25.01.2025;75;267;8452;120;L5;4511;18,22;209;83;9247,55;7668,7;3,24;23118,88;2300,61;3135;664;29218,48;1048356,4;1019137,92
34480;12.11.2023;199;270;6444;14;L3;2480;8,91;113;45;3596,0;3224,0;4,33;8990,0;967,2;1695;360;12012,2;403992,0;391979,8
23596;14.08.2024;490;164;7702;116;L5;5321;20,58;292;116;10908,05;9045,7;1,99;27270,12;2713,71;4380;928;35291,84;1219679,62;1184387,78
559023;02.12.2021;469;114;3202;148;L2;3652;9,68;82;32;4747,6;4382,4;1,24;11869,0;1314,72;1230;256;14669,72;310894,76;296225,04
291356;01.07.2023;80;227;5832;70;L6;9885;36,87;381;152;20264,25;16804,5;0,98;50660,62;5041,35;5715;1216;62632,98;2242214,55;2179581,58
304591;05.10.2025;254;179;9604;124;L4;5916;14,16;134;53;6803,4;6507,6;1,81;17008,5;1952,28;2010;424;21394,78;399152,52;377757,74
232766;24.04.2025;88;200;8857;67;L2;3028;7,75;115;46;3936,4;3633,6;0,48;9841,0;1090,08;1725;368;13024,08;385131,32;372107,24
107439;07.09.2022;161;176;4475;57;L3;5869;26,34;420;168;12911,8;10564,2;6,67;32279,5;3169,26;6300;1344;43092,76;1368416,04;1325323,28
399830;24.07.2020;277;46;941;79;L5;5275;21,65;282;112;11605,0;9495,0;1,95;29012,5;2848,5;4230;896;36987,0;1363851,25;1326864,25
156675;10.07.2025;376;211;9206;42;L2;8372;38,26;339;135;20930,0;16744,0;2,84;52325,0;5023,2;5085;1080;63513,2;2658863,48;2595350,28
628270;20.02.2025;362;14;8571;35;L4;8051;26,54;431;172;11673,95;10466,3;9,27;29184,87;3139,89;6465;1376;40165,76;1001705,42;961539,66
639027;01.09.2025;438;138;9448;146;L1;2948;12,11;101;40;5159,0;4422,0;5,35;12897,5;1326,6;1515;320;16059,1;562360,48;546301,38
91489;25.11.2024;53;291;8171;138;L6;840;9,64;92;36;1974,0;1596,0;12,29;4935,0;478,8;1380;288;7081,8;243969,6;236887,8
490690;17.04.2023;428;77;5491;146;L5;3871;10,51;88;35;5032,3;4645,2;1,81;12580,75;1393,56;1320;280;15574,31;498236,41;482662,1
505225;01.09.2021;6;12;2782;92;L1;10342;30,81;373;149;16547,2;14478,8;0,4;41368,0;4343,64;5595;1192;52498,64;1493177,96;1440679,32
364263;07.12.2025;446;25;9891;49;L2;8253;19,79;267;106;9490,95;9078,3;2,6;23727,37;2723,49;4005;848;31303,86;525633,57;494329,7
627180;22.12.2025;268;240;9963;100;L5;2796;15,85;102;40;3634,8;3355,2;17,83;9087,0;1006,56;1530;320;11943,56;289805,4;277861,84
186815;01.05.2023;97;197;5553;7;L4;2029;6,12;85;34;2333,35;2231,9;3,16;5833,38;669,57;1275;272;8049,94;149902,52;141852,57
271990;24.11.2021;108;20;3165;28;L6;7877;20,19;400;160;10240,1;9452,4;1,32;25600,25;2835,72;6000;1280;35715,97;591483,93;555767,96
765428;10.07.2023;205;218;5874;51;L5;3548;17,73;250;100;8870,0;7096,0;4,23;22175,0;2128,8;3750;800;28853,8;1095480,48;1066626,68
271708;23.04.2024;240;18;7185;26;L2;2077;8,09;52;20;2700,1;2492,4;5,88;6750,25;747,72;780;160;8437,97;175714,2;167276,23
324497;11.11.2024;474;163;8108;66;L4;3396;12,72;116;46;6452,4;5433,6;2,07;16131,0;1630,08;1740;368;19869,08;730649,4;710780,32
737128;28.07.2024;236;23;7626;65;L5;1896;8,44;79;31;4171,2;3412,8;2,01;10428,0;1023,84;1185;248;12884,84;479308,8;466423,96
591381;07.12.2023;10;252;6556;137;L4;3892;11,59;196;78;5643,4;5059,6;2,0;14108,5;1517,88;2940;624;19190,38;554181,88;534991,5
547103;27.12.2020;45;257;1653;35;L1;12934;41,63;447;178;22634,5;19401,0;0,49;56586,25;5820,3;6705;1424;70535,55;2267071,52;2196535,97
648424;17.05.2022;391;78;3961;47;L5;7147;39,08;671;268;16795,45;13579,3;18,71;41988,62;4073,79;10065;2144;58271,42;1973644,05;1915372,63
740811;29.09.2024;344;232;7913;141;L6;1402;3,84;34;13;1612,3;1542,2;1,39;4030,75;462,66;510;104;5107,41;114319,08;109211,67
34539;24.03.2024;417;265;7050;26;L5;4527;19,42;136;54;10638,45;8601,3;1,17;26596,12;2580,39;2040;432;31648,52;1307125,98;1275477,47
248474;12.06.2020;330;73;746;101;L2;3715;18,67;239;95;7615,75;6315,5;10,0;19039,37;1894,65;3585;760;25279,02;846871,4;821592,38
